대여소번호,대여소명,전체 이용건수,평일출근이용건수,평일퇴근이용건수,주말이용건수,평일출근비중,평일퇴근비중,주말비중
5752,5752. 풍납백제문화공원 옆 인근,33268,6897,3929,9712,0.20731634002645186,0.11810147889864134,0.2919321870866899
2718,2718.마곡수명산파크1단지,33237,9943,3745,7148,0.2991545566687728,0.11267563257815086,0.21506152781538646
3570,3570.구의역 리버비스타 오피스텔,33180,3043,5782,9421,0.09171187462326703,0.17426160337552743,0.28393610608800485
415,415. DMC역 9번출구 앞,33134,6802,8978,5342,0.20528761996740508,0.27096034285024445,0.1612241202390294
206,206. KBS 앞,33082,2444,11205,7233,0.07387703282751949,0.3387038268544828,0.21863853455051085
1662,1662. 노원역7번출구,33003,1426,8775,8606,0.04320819319455807,0.26588491955276794,0.26076417295397386
3536,3536. 중앙농협(자양동),32978,6604,4514,8978,0.20025471526472194,0.13687913154224027,0.27224210079446903
3410,3410.종로3가역 8번출구,32846,4513,7212,5406,0.13739877001765816,0.21957011508250623,0.164586250989466
2745,2745.수명초등학교,32843,10857,3387,6085,0.3305727247815364,0.10312699814267881,0.1852754011509302
735,735. 영도초등학교,32826,7144,4220,9052,0.21763236458904528,0.12855663193809785,0.2757570218729056
1193,1193. 마곡센트럴타워 1차,32767,1045,10278,5738,0.03189184240241707,0.31366924039429916,0.17511520737327188
1163,1163. 방화동강서기동대앞,32744,7729,4229,7724,0.23604324456388956,0.12915343268995846,0.2358905448326411
1655,1655. 공릉1단지아파트,32689,6022,4251,8396,0.18422099177093212,0.13004374560249626,0.25684481018079475
3504,3504. 원일교회,32489,4552,4519,9216,0.1401089599556773,0.13909323155529563,0.283665240542953
1111,1111. 마곡엠밸리6_7단지 마곡중학교,32457,4876,4888,8886,0.15022953446097914,0.15059925439812674,0.2737776134578057
4382,4382. 페코텍글로벌허브빌딩 앞,32387,8554,7281,4414,0.26411831907864264,0.22481242473832094,0.13628925186031432
514,514. 성수사거리 버스정류장 앞,32316,4476,7590,6318,0.13850724099517267,0.23486817675454882,0.19550686966208689
4179,4179. 보라매병원역 1번출구,32314,2425,6343,9469,0.07504487219161973,0.19629262858203875,0.29303088444637
183,183. 하늘채코오롱아파트 건너편,32099,6686,5117,7955,0.20829309324278014,0.15941306582759587,0.24782703511012805
3868,3868. 자양한강도서관,32039,7425,4672,8381,0.2317488061425138,0.1458222790973501,0.2615874403071257
2611,2611. 송파지역자활센터 뒤,32011,10121,3927,7678,0.3161725656805473,0.12267657992565056,0.2398550498266221
1218,1218. 방이역 4번출구,31988,2691,6270,9586,0.08412529698636989,0.19601100412654746,0.2996748780792797
747,747. 목동3단지 상가,31970,3353,5323,10113,0.10487957460118862,0.16649984360337816,0.3163278073193619
4864,4864. 송파사거리,31967,3288,5883,8322,0.1028560703225201,0.18403353458253824,0.26033096630900615
1208,1208. 풍납현대아파트쉼터,31931,5758,5669,7770,0.18032632864614326,0.17753906861670476,0.24333719582850522
1162,1162. 공항초등학교건너편,31900,7710,4469,8382,0.24169278996865204,0.14009404388714733,0.26275862068965516
2632,2632.석촌고분역 2번 출구,31895,5039,5046,9019,0.15798714532058317,0.15820661545696818,0.28277159429377646
1986,1986. 태평양물산,31892,1150,14820,4255,0.03605919979932271,0.4646933400225762,0.13341903925749404
1244,1244. 문정 법조단지8,31879,3549,5473,9480,0.11132720599767872,0.17168041657517488,0.29737444712820355
1077,1077.강동역 1번출구 앞,31858,6170,5355,7248,0.19367191914118903,0.16808964781216648,0.22750957373344216
1013,1013. 강동구청역 1번 출입구,31786,5276,7048,6811,0.16598502485370917,0.22173283835650914,0.2142767256024665
3582,3582.화양동 우체국,31740,6722,4560,7272,0.21178323881537492,0.14366729678638943,0.22911153119092628
2615,2615. 테라타워2,31739,7074,7910,4513,0.22288036800151234,0.24922020227480388,0.14219099530546017
3413,3413.종로플레이스,31664,5061,6154,4347,0.15983451237998988,0.19435320869125822,0.13728524507326934
4135,4135. 삼성생명 앞,31641,4030,5621,8686,0.12736639170696248,0.1776492525520685,0.2745172402894978
4037,4037. 물넘이교,31609,4492,4476,9308,0.14211142396152995,0.14160523901420483,0.29447309310639375
2742,2742.강서구민올림픽체육센터,31599,7597,4321,4493,0.24041900060128485,0.1367448336972689,0.14218804392544068
213,213. KT앞,31572,8553,5738,4685,0.2709045990117826,0.1817433168630432,0.14839097934879006
4213,4213. 마포구중앙도서관 정문 앞,31572,1849,6176,9230,0.0585645508678576,0.19561636893449894,0.2923476498162929
231,231. 남부고용노동지청 남측,31541,5522,6660,5619,0.17507371357915094,0.21115373640658192,0.17814907580609365
1617,1617. 하계동 중평어린이공원 앞,31500,8986,3910,8172,0.2852698412698413,0.12412698412698413,0.25942857142857145
3764,3764. 관문주유소(GS칼택스) 앞,31500,6164,5244,7549,0.19568253968253968,0.16647619047619047,0.23965079365079364
1569,1569.수유역2번출구,31453,3054,6351,8488,0.09709725622357168,0.20192032556512893,0.269862970145932
303,303. 광화문역 1번출구 앞,31377,5568,7206,5270,0.17745482359690218,0.22965866717659433,0.16795742104088981
796,796.목동아파트 14단지 B상가 앞,31297,7059,4475,8162,0.22554877464293702,0.1429849506342461,0.26079176917915453
2217,2217.아크로리버뷰 부지 앞,31263,3103,4928,11857,0.0992547100406231,0.15763042574289096,0.37926622525029585
771,771.목동아파트 703동 앞,31256,3736,6043,7965,0.11952905042231891,0.19333887893524443,0.25483107243409264
1451,1451. 중랑세무서,31195,3417,5971,8616,0.10953678474114441,0.19140887962814554,0.27619810867126143
268,268. 그랜드컨벤션센터 앞,31122,3170,6080,7797,0.10185720712036501,0.19536019536019536,0.25053017158280316
1226,1226. 잠실4동 주민센터 옆,31070,6694,5396,7628,0.21544898616028324,0.17367235275185067,0.24551013839716768
512,512. 뚝섬역 1번 출구 옆,30925,3827,7682,8112,0.12375101050929668,0.2484074373484236,0.2623120452708165
2635,2635.잠실새내역 1번출구,30924,3237,6393,8765,0.10467597982149787,0.206732634846721,0.2834368128314578
3500,3500. 군자역2번출구,30828,5561,6277,7059,0.18038795899831322,0.20361359802776696,0.22898014791747762
4893,4893. 문정법조단지12,30673,3817,14012,2758,0.12444169138982167,0.4568187004857692,0.08991621295601995
308,308. 광화문 S타워 앞,30610,2510,12703,3148,0.08199934661875204,0.4149950996406403,0.1028422084286181
1018,1018. 둔촌 주공 GS 맞은편,30598,5151,4412,8331,0.1683443362311262,0.14419243087783515,0.2722726975619322
704,704. 남부법원검찰청 교차로,30572,3908,6276,6605,0.12782938636660998,0.20528588250686902,0.21604736360068036
2525,2525.반포쇼핑타운 2동 앞,30447,1549,5797,11019,0.05087529149013039,0.1903964265773311,0.36190757710119226
3514,3514. 왕십리교회옆,30422,4459,4748,7931,0.1465715600552232,0.1560712642166853,0.2606994937873907
5311,5311. 주공601동 상가 노원지하보도 앞,30225,2018,6123,7918,0.06676592224979322,0.20258064516129032,0.26196856906534327
458,458. 광화문역 5번출구,30185,3262,8130,6798,0.10806692065595494,0.26933907569985094,0.22521119761470929
186,186. 월드컵공원,30172,745,3426,16154,0.02469176720137876,0.1135489858146626,0.5353970568739228
4564,4564. 63스퀘어,30163,3533,8883,4912,0.11713025892649935,0.2944998839637967,0.16284852302489805
305,305. 종로구청 옆,30136,4107,8244,5199,0.13628218741704273,0.2735598619591187,0.1725179187682506
3002,3002.벽산상암스마트큐브 ,30128,3132,5546,8981,0.10395645246946363,0.18408125331917152,0.29809479553903345
3657,3657. 서울천호동우체국,30123,3011,4504,8585,0.09995684360787438,0.1495203001029114,0.28499817415264084
5064,5064. 양천향교역8번출구,30120,7583,5924,5712,0.25175962815405045,0.19667994687915005,0.18964143426294822
284,284. 센트럴 푸르지오 시티 앞,30064,4714,6299,8078,0.15679882916444918,0.20951969132517295,0.26869345396487493
4096,4096.창동역2번출구 하나은행365 앞,30017,2675,6907,7531,0.08911616750508046,0.23010294166638903,0.2508911616750508
1663,1663. 동해문화예술관앞,29993,2552,5472,6311,0.08508652018804387,0.18244256993298436,0.2104157636781916
5878,5878. 우리은행 앞,29951,822,14448,5173,0.02744482655003172,0.48238790023705386,0.17271543521084437
1669,1669. 중계역 3번출구,29939,3136,6150,7182,0.10474631751227496,0.20541768262133003,0.2398877718026654
543,543. 구의공원(테크노마트 앞),29895,2497,7181,8132,0.08352567318949657,0.24020739254055862,0.2720187322294698
302,302. 경복궁역 6번출구 뒤,29892,6324,5575,6827,0.21156162183861904,0.18650475043489897,0.22838886658637764
2732,2732.마곡수명산 1-2단지 ,29865,9186,3409,6799,0.30758412857860373,0.11414699480997824,0.22765779340364975
1198,1198. LG 사이언스파크,29807,6771,10230,3018,0.22716140503908477,0.34320797128191366,0.10125138390311
786,786.목동아파트 8단지 상가동 앞,29591,5169,4584,8371,0.17468149099388328,0.15491196647629346,0.2828900679260586
4527,4527. 목동신시가지아파트6단지,29561,3023,4154,6394,0.10226311694462298,0.14052298636717298,0.21629850140387674
568,568. 청계8가 사거리 B,29551,4605,5223,8066,0.15583228993942674,0.1767452878075192,0.2729518459612196
1220,1220. 잠실근린공원,29528,6316,4416,7976,0.21389867244649147,0.14955296667569765,0.27011649959360606
291,291. 문래동 하이테크 시티,29495,1783,11209,4464,0.06045092388540431,0.38003051364638074,0.15134768604848278
3542,3542. 래미안 구의파크 스위트,29482,7187,4582,7664,0.24377586323858624,0.1554168645275083,0.2599552269181195
238,238. 제2구민체육센타 앞,29452,6403,6523,4145,0.21740459052016842,0.22147901670514736,0.14073747113948118
154,154. 마포구청역 ,29409,2665,4885,9211,0.09061851814070522,0.1661056139277092,0.3132034411234656
2109,2109. 은천로입구 가로공원,29384,7312,3583,7932,0.2488429077048734,0.12193710863054724,0.2699428260277702
612,612. 시립동부병원 앞 사거리,29252,5785,5453,6645,0.19776425543552578,0.18641460412963215,0.22716395460139477
1155,1155. 기쁜우리복지관,29225,6954,3950,6402,0.2379469632164243,0.13515825491873396,0.2190590248075278
4486,4486. 홈플러스 잠실점,29185,2418,8035,6834,0.08285077951002227,0.27531266061332876,0.23416138427274286
548,548. 자양나들목,29111,6958,3578,8390,0.2390161794510666,0.12290886606437429,0.28820720689773627
592,592. 건국대학교 학생회관,29050,1205,6372,4128,0.041480206540447505,0.2193459552495697,0.1420998278829604
293,293. 충북 미래관,29033,8438,3732,7340,0.2906347948885751,0.12854338166913512,0.25281576137498707
1449,1449. 상봉역 1번출구,29010,3630,7639,6545,0.125129265770424,0.2633229920716994,0.2256118579800069
1102,1102. 방화사거리 마을버스 버스정류장,28997,3175,4816,7623,0.10949408559506156,0.16608614684277684,0.26288926440666277
2727,2727.서울식물원 잔디마당 앞,28994,3319,13386,2489,0.11447195971580328,0.4616817272539146,0.08584534731323722
3579,3579.광진 캠퍼스시티,28963,5750,5823,6721,0.19852915789110245,0.20104961502606775,0.23205469046714775
2921,2921.중계역 2번출구,28909,4022,5584,6558,0.13912622366737,0.1931578401189941,0.2268497699678301
1248,1248. 방이초등학교,28818,3809,5331,7968,0.13217433548476645,0.18498854882365187,0.27649385800541326
4142,4142. 현대썬앤빌 앞,28776,7214,3462,6714,0.2506950236308034,0.12030859049207673,0.23331943286071727
3819,3819. 서울대벤처타운역,28768,2590,4869,8389,0.09003058954393771,0.16925055617352613,0.2916087319243604
614,614. 용두동 사거리,28744,3849,4730,6708,0.13390620651266352,0.16455608126913443,0.2333704425271361
1243,1243. 문정 법조단지7,28726,2518,9964,4354,0.08765578221819954,0.34686346863468637,0.1515700062661004
2601,2601. 석촌호수 아뜰리에,28707,4551,4685,8067,0.15853276204410074,0.16320061309088377,0.28101159995819835
1688,1688. 마들역 7번출구,28696,4259,6182,6662,0.14841789796487315,0.21543072205185393,0.23215779202676332
184,184.망원우체국사거리 인근,28690,3415,4926,8464,0.11903102126176368,0.17169745555942836,0.2950156849076333
630,630. 동대문구 보건소,28621,6025,5616,5128,0.21050976555675902,0.1962195590650222,0.1791691415394291
219,219. 롯데캐슬엠파이어 옆,28617,4734,7829,4711,0.16542614529824928,0.2735786420659049,0.16462242722857043
1262,1262. 송파여성문화회관 앞,28612,4530,4873,7077,0.1583251782468894,0.17031315531944638,0.24734377184398154
103,103. 망원역 2번출구 앞,28606,1709,5026,9560,0.05974271131930364,0.17569740613857232,0.3341956232958121
4027,4027. 한내 행복발전소 옆,28489,1021,4543,9106,0.035838393766014956,0.15946505668854646,0.3196321387202078
4481,4481. 올림픽공원 북2문 B,28413,2817,5378,9462,0.09914475768134305,0.18927955513321368,0.3330165769190159
5087,5087. 연세강서빌딩,28395,7326,4002,7013,0.2580031695721078,0.14094030639197042,0.2469801021306568
1140,1140. 목동사거리 버스정류장,28378,5850,4318,6601,0.20614560575093382,0.1521601240397491,0.23260976813024173
1964,1964. 원메디타운 앞,28359,4128,4322,6653,0.14556225536866604,0.15240311717620508,0.23459924538947072
3760,3760. 발산역 8번 출구,28299,6881,5320,5760,0.24315346832043536,0.1879925085692074,0.20354076115763808
5765,5765. 삼전동주민센터 건너편,28216,5596,4195,7297,0.19832719024666856,0.14867451091579245,0.2586121349588886
3904,3904. 테크노마트 앞,28211,2110,5782,8473,0.07479352025805537,0.20495551380667115,0.30034383751019106
1656,1656. 중앙하이츠 아파트 입구,28111,2188,4191,8581,0.07783429974031518,0.1490875458005763,0.30525417096510266
1363,1363. 보문4교 인근,28064,4654,4377,7616,0.1658352337514253,0.15596493728620298,0.27137970353477764
754,754. 목동1단지아파트 118동 앞,28044,7986,3452,7671,0.2847667950363714,0.1230922835544145,0.2735344458707745
1447,1447. 면목역 3번출구,28022,3085,5480,7383,0.11009207051602313,0.1955606309328385,0.2634715580615231
906,906. 연신내역 5번출구,27990,1748,5236,8043,0.06245087531261165,0.18706680957484817,0.28735262593783495
3581,3581.광진광장,27984,5788,6137,5817,0.20683247570040023,0.21930388793596342,0.207868782161235
3890,3890. 웰츠타워 오피스텔,27942,3079,4838,6867,0.11019254169350798,0.1731443704817121,0.24575907236418296
560,560. 비전교회 앞,27924,7527,4253,6693,0.26955307262569833,0.1523062598481593,0.23968629136226902
914,914. 새절역 2번출구,27913,2271,4208,8318,0.08135993981299036,0.15075412890051232,0.29799734890552787
768,768.목동5단지아파트 501동,27897,2585,4726,8133,0.09266229343657024,0.16940889701401585,0.2915367243789655
2730,2730.마곡메가박스 앞,27894,2758,5544,6848,0.09887430988743098,0.19875241987524198,0.24550082455008246
1235,1235. 잠실트리지움310동 옆,27863,2727,4725,8253,0.09787172953379034,0.16957972939023078,0.29619926066826974
2173,2173. 당곡사거리,27808,2382,5001,7839,0.08565880322209436,0.179840333716916,0.28189729574223243
4122,4122. 청계9가교차로 앞,27804,6373,4481,7129,0.22921162422672997,0.16116386131491872,0.25640195655301395
4373,4373. 서울숲 지식산업센터,27801,3746,6146,5825,0.13474335455559153,0.22107118448976656,0.20952483723607065
226,226. 샛강역 1번출구 앞,27796,6114,6912,4735,0.21995970643258023,0.24866887321916822,0.17034825154698519
5884,5884. GS강서타워,27758,4208,7973,5077,0.15159593630665033,0.2872325095467973,0.18290222638518625
573,573. 구의문주차장 앞,27707,5902,4783,6826,0.21301476161258887,0.17262785577651857,0.24636373479626086
574,574. 아차산역4번출구,27663,4545,4356,7473,0.1642988829844919,0.157466652206919,0.27014423598308207
1455,1455. 상봉역 2번 출구,27597,1871,5822,6948,0.06779722433597855,0.2109649599594159,0.25176649635829984
5868,5868. 로프트시티오피스텔,27549,5784,3977,7302,0.20995317434389632,0.14436095684053868,0.26505499292170315
497,497.합정동주민센터 앞,27548,1260,5812,8749,0.04573834761144185,0.21097720342674603,0.31759111369246407
3548,3548.뚝섬역 6번출구,27519,4397,6079,6339,0.15978051528035175,0.22090192230822342,0.23034994004142592
2264,2264. 이수역 1번출구,27504,4349,5388,7076,0.15812245491564864,0.19589877835951133,0.2572716695753345
1851,1851. 가산디지털단지 9번출구 인근,27458,8079,7187,4016,0.2942311894529827,0.26174521086750674,0.1462597421516498
203,203. 국회의사당역 3번출구 옆,27427,7273,8508,2830,0.26517665074561564,0.3102052721770518,0.10318299485908047
